"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5249","Login attempt","","2026-03-10","failed","2026-03-10","","","",""
"","3767","Login attempt","","2026-03-10","passed","2026-03-10","","","",""
"","2717","Cart","","2026-03-10","passed","2026-03-10","","","",""
"","1934","Login attempt","","2026-03-10","passed","2026-03-10","","","",""
