"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4020","Login attempt","","2026-03-08","passed","2026-03-08","","","",""
"","4216","Login attempt","","2026-03-08","passed","2026-03-08","","","",""
"","5574","Login attempt","","2026-03-08","failed","2026-03-08","","","",""
"","5683","Cart","","2026-03-08","passed","2026-03-08","","","",""
