"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6102","Cart","","2026-03-08","passed","2026-03-08","","","",""
"","5874","Login attempt","","2026-03-08","failed","2026-03-08","","","",""
"","4428","Login attempt","","2026-03-08","passed","2026-03-08","","","",""
"","1894","Login attempt","","2026-03-08","passed","2026-03-08","","","",""
