"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5409","Login attempt","","2026-03-08","passed","2026-03-08","","","",""
"","4866","Login attempt","","2026-03-08","passed","2026-03-08","","","",""
"","5498","Login attempt","","2026-03-08","failed","2026-03-08","","","",""
"","2930","Cart","","2026-03-08","passed","2026-03-08","","","",""
