"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3181","Cart","","2026-03-10","passed","2026-03-10","","","",""
"","4885","Login attempt","","2026-03-10","passed","2026-03-10","","","",""
"","5848","Login attempt","","2026-03-10","failed","2026-03-10","","","",""
"","5257","Login attempt","","2026-03-10","passed","2026-03-10","","","",""
