"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2843","Cart","","2026-03-08","passed","2026-03-08","","","",""
"","6421","Login attempt","","2026-03-08","failed","2026-03-08","","","",""
"","2017","Login attempt","","2026-03-08","passed","2026-03-08","","","",""
"","7181","Login attempt","","2026-03-08","passed","2026-03-08","","","",""
